AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 0.00640194	
0 	 0 	 0 	 0 	 0 	 0.00635285	
0 	 0 	 0 	 0 	 0 	 0.00639095	
0 	 0 	 0 	 0 	 0 	 0.00627796	
0 	 0 	 0 	 0 	 0 	 0.00625509	
0 	 0 	 0 	 0 	 0 	 0.00621156	
0 	 0 	 0 	 0 	 0 	 0.00613908	
0 	 0 	 0 	 0 	 0 	 0.00618095	
0 	 0 	 0 	 0 	 0 	 0.00624562	
0 	 0 	 0 	 0 	 0 	 0.00638994	
0 	 0 	 0 	 0 	 0 	 0.00640938	
0 	 0 	 0 	 0 	 0 	 0.00629612	
0 	 0 	 0 	 0 	 0 	 0.00624645	
0 	 0 	 0 	 0 	 0 	 0.00623309	
0 	 0 	 0 	 0 	 0 	 0.0062417	
0 	 0 	 0 	 0 	 0 	 0.00631967	
0 	 0 	 0 	 0 	 0 	 0.00584802	
0 	 0 	 0 	 0 	 0 	 0.00590459	
0 	 0 	 0 	 0 	 0 	 0.00592784	
0 	 0 	 0 	 0 	 0 	 0.00588011	
0 	 0 	 0 	 0 	 0 	 0.00601718	
0 	 0 	 0 	 0 	 0 	 0.00590572	
0 	 0 	 0 	 0 	 0 	 0.0058702	
0 	 0 	 0 	 0 	 0 	 0.00586094	
0 	 0 	 0 	 0 	 0 	 0.00584721	
0 	 0 	 0 	 0 	 0 	 0.0058446	
0 	 0 	 0 	 0 	 0 	 0.00588915	
0 	 0 	 0 	 0 	 0 	 0.00588498	
0 	 0 	 0 	 0 	 0 	 0.00593445	
0 	 0 	 0 	 0 	 0 	 0.00593467	
0 	 0 	 0 	 0 	 0 	 0.0059557	
0 	 0 	 0 	 0 	 0 	 0.00595826	
0 	 0 	 0 	 0 	 0 	 0.00594066	
0 	 0 	 0 	 0 	 0 	 0.00591538	
0 	 0 	 0 	 0 	 0 	 0.00589328	
0 	 0 	 0 	 0 	 0 	 0.00584695	
0 	 0 	 0 	 0 	 0 	 0.00586512	
0 	 0 	 0 	 0 	 0 	 0.00591345	
0 	 0 	 0 	 0 	 0 	 0.00593595	
0 	 0 	 0 	 0 	 0 	 0.005936	
0 	 0 	 0 	 0 	 0 	 0.0059294	
0 	 0 	 0 	 0 	 0 	 0.00561823	
0 	 0 	 0 	 0 	 0 	 0.0055624	
0 	 0 	 0 	 0 	 0 	 0.00556896	
0 	 0 	 0 	 0 	 0 	 0.00554908	
0 	 0 	 0 	 0 	 0 	 0.00564855	
0 	 0 	 0 	 0 	 0 	 0.00575092	
0 	 0 	 0 	 0 	 0 	 0.00589351	
0 	 0 	 0 	 0 	 0 	 0.00573397	
0 	 0 	 0 	 0 	 0 	 0.00569142	
0 	 0 	 0 	 0 	 0 	 0.00577414	
0 	 0 	 0 	 0 	 0 	 0.005764	
0 	 0 	 0 	 0 	 0 	 0.00569245	
0 	 0 	 0 	 0 	 0 	 0.00580302	
0 	 0 	 0 	 0 	 0 	 0.00579729	
0 	 0 	 0 	 0 	 0 	 0.00574098	
0 	 0 	 0 	 0 	 0 	 0.00580024	
0 	 0 	 0 	 0 	 0 	 0.00593148	
0 	 0 	 0 	 0 	 0 	 0.00575669	
0 	 0 	 0 	 0 	 0 	 0.00582821	
0 	 0 	 0 	 0 	 0 	 0.00564812	
0 	 0 	 0 	 0 	 0 	 0.00576131	
0 	 0 	 0 	 0 	 0 	 0.00575305	
0 	 0 	 0 	 0 	 0 	 0.00581358	
0 	 0 	 0 	 0 	 0 	 0.00570873	
0 	 0 	 0 	 0 	 0 	 0.00585151	
0 	 0 	 0 	 0 	 0 	 0.00518462	
0 	 0 	 0 	 0 	 0 	 0.00525836	
0 	 0 	 0 	 0 	 0 	 0.00527455	
0 	 0 	 0 	 0 	 0 	 0.00528444	
0 	 0 	 0 	 0 	 0 	 0.00524858	
0 	 0 	 0 	 0 	 0 	 0.00521948	
0 	 0 	 0 	 0 	 0 	 0.00518682	
0 	 0 	 0 	 0 	 0 	 0.00522639	
0 	 0 	 0 	 0 	 0 	 0.00523846	
0 	 0 	 0 	 0 	 0 	 0.00523523	
0 	 0 	 0 	 0 	 0 	 0.00523143	
0 	 0 	 0 	 0 	 0 	 0.00525956	
0 	 0 	 0 	 0 	 0 	 0.00525742	
0 	 0 	 0 	 0 	 0 	 0.00525279	
0 	 0 	 0 	 0 	 0 	 0.00523055	
0 	 0 	 0 	 0 	 0 	 0.00522255	
0 	 0 	 0 	 0 	 0 	 0.0052483	
0 	 0 	 0 	 0 	 0 	 0.00530807	
0 	 0 	 0 	 0 	 0 	 0.0053364	
0 	 0 	 0 	 0 	 0 	 0.00524293	
0 	 0 	 0 	 0 	 0 	 0.00526809	
0 	 0 	 0 	 0 	 0 	 0.0052281	
0 	 0 	 0 	 0 	 0 	 0.00520758	
0 	 0 	 0 	 0 	 0 	 0.00522225	
0 	 0 	 0 	 0 	 0 	 0.00517815	
0 	 0 	 0 	 0 	 0 	 0.00500669	
0 	 0 	 0 	 0 	 0 	 0.00505439	
0 	 0 	 0 	 0 	 0 	 0.00481382	
0 	 0 	 0 	 0 	 0 	 0.00499482	
0 	 0 	 0 	 0 	 0 	 0.00501377	
0 	 0 	 0 	 0 	 0 	 0.0049511	
0 	 0 	 0 	 0 	 0 	 0.00502165	
0 	 0 	 0 	 0 	 0 	 0.00502012	
0 	 0 	 0 	 0 	 0 	 0.00508343	
0 	 0 	 0 	 0 	 0 	 0.00506317	
0 	 0 	 0 	 0 	 0 	 0.0050747	
0 	 0 	 0 	 0 	 0 	 0.00508691	
0 	 0 	 0 	 0 	 0 	 0.00508665	
0 	 0 	 0 	 0 	 0 	 0.00505275	
0 	 0 	 0 	 0 	 0 	 0.00506541	
0 	 0 	 0 	 0 	 0 	 0.00508352	
0 	 0 	 0 	 0 	 0 	 0.00504776	
0 	 0 	 0 	 0 	 0 	 0.00507506	
0 	 0 	 0 	 0 	 0 	 0.00505201	
0 	 0 	 0 	 0 	 0 	 0.00508657	
0 	 0 	 0 	 0 	 0 	 0.00503355	
0 	 0 	 0 	 0 	 0 	 0.00505885	
0 	 0 	 0 	 0 	 0 	 0.00505768	
0 	 0 	 0 	 0 	 0 	 0.00508614	
0 	 0 	 0 	 0 	 0 	 0.00511672	
0 	 0 	 0 	 0 	 0 	 0.00466783	
0 	 0 	 0 	 0 	 0 	 0.00459279	
0 	 0 	 0 	 0 	 0 	 0.00459774	
0 	 0 	 0 	 0 	 0 	 0.00454522	
0 	 0 	 0 	 0 	 0 	 0.00464651	
0 	 0 	 0 	 0 	 0 	 0.00463142	
0 	 0 	 0 	 0 	 0 	 0.00457501	
0 	 0 	 0 	 0 	 0 	 0.00460759	
0 	 0 	 0 	 0 	 0 	 0.00461084	
0 	 0 	 0 	 0 	 0 	 0.00475644	
0 	 0 	 0 	 0 	 0 	 0.00457315	
0 	 0 	 0 	 0 	 0 	 0.0046135	
0 	 0 	 0 	 0 	 0 	 0.00471859	
0 	 0 	 0 	 0 	 0 	 0.00463647	
0 	 0 	 0 	 0 	 0 	 0.00459782	
0 	 0 	 0 	 0 	 0 	 0.00462368	
0 	 0 	 0 	 0 	 0 	 0.00474977	
0 	 0 	 0 	 0 	 0 	 0.00480621	
0 	 0 	 0 	 0 	 0 	 0.00471943	
0 	 0 	 0 	 0 	 0 	 0.00469114	
0 	 0 	 0 	 0 	 0 	 0.00470525	
0 	 0 	 0 	 0 	 0 	 0.00462522	
0 	 0 	 0 	 0 	 0 	 0.00454943	
0 	 0 	 0 	 0 	 0 	 0.00456626	
0 	 0 	 0 	 0 	 0 	 0.00446471	
0 	 0 	 0 	 0 	 0 	 0.00422786	
0 	 0 	 0 	 0 	 0 	 0.00423655	
0 	 0 	 0 	 0 	 0 	 0.00425834	
0 	 0 	 0 	 0 	 0 	 0.00431859	
0 	 0 	 0 	 0 	 0 	 0.00423796	
0 	 0 	 0 	 0 	 0 	 0.00434743	
0 	 0 	 0 	 0 	 0 	 0.00435722	
0 	 0 	 0 	 0 	 0 	 0.00428505	
0 	 0 	 0 	 0 	 0 	 0.00429078	
0 	 0 	 0 	 0 	 0 	 0.00427216	
0 	 0 	 0 	 0 	 0 	 0.00426696	
0 	 0 	 0 	 0 	 0 	 0.00418645	
0 	 0 	 0 	 0 	 0 	 0.00427883	
0 	 0 	 0 	 0 	 0 	 0.00426647	
0 	 0 	 0 	 0 	 0 	 0.00425174	
0 	 0 	 0 	 0 	 0 	 0.00423681	
0 	 0 	 0 	 0 	 0 	 0.00421296	
0 	 0 	 0 	 0 	 0 	 0.00423309	
0 	 0 	 0 	 0 	 0 	 0.00423858	
0 	 0 	 0 	 0 	 0 	 0.00427487	
0 	 0 	 0 	 0 	 0 	 0.00431587	
0 	 0 	 0 	 0 	 0 	 0.00433266	
0 	 0 	 0 	 0 	 0 	 0.00430679	
0 	 0 	 0 	 0 	 0 	 0.00431851	
0 	 0 	 0 	 0 	 0 	 0.00431933	
0 	 0 	 0 	 0 	 0 	 0.00403119	
0 	 0 	 0 	 0 	 0 	 0.00387498	
0 	 0 	 0 	 0 	 0 	 0.00382994	
0 	 0 	 0 	 0 	 0 	 0.0037618	
0 	 0 	 0 	 0 	 0 	 0.00405422	
0 	 0 	 0 	 0 	 0 	 0.0040393	
0 	 0 	 0 	 0 	 0 	 0.00421817	
0 	 0 	 0 	 0 	 0 	 0.00415091	
0 	 0 	 0 	 0 	 0 	 0.00400365	
0 	 0 	 0 	 0 	 0 	 0.00412797	
0 	 0 	 0 	 0 	 0 	 0.00409468	
0 	 0 	 0 	 0 	 0 	 0.0039761	
0 	 0 	 0 	 0 	 0 	 0.0040245	
0 	 0 	 0 	 0 	 0 	 0.00410827	
0 	 0 	 0 	 0 	 0 	 0.0039718	
0 	 0 	 0 	 0 	 0 	 0.00388486	
0 	 0 	 0 	 0 	 0 	 0.0039953	
0 	 0 	 0 	 0 	 0 	 0.00401665	
0 	 0 	 0 	 0 	 0 	 0.00418243	
0 	 0 	 0 	 0 	 0 	 0.00397074	
0 	 0 	 0 	 0 	 0 	 0.00412247	
0 	 0 	 0 	 0 	 0 	 0.00420237	
0 	 0 	 0 	 0 	 0 	 0.00421924	
0 	 0 	 0 	 0 	 0 	 0.00421898	
0 	 0 	 0 	 0 	 0 	 0.00420842	
0 	 0 	 0 	 0 	 0 	 0.00351373	
0 	 0 	 0 	 0 	 0 	 0.00352673	
0 	 0 	 0 	 0 	 0 	 0.00352174	
0 	 0 	 0 	 0 	 0 	 0.00356243	
0 	 0 	 0 	 0 	 0 	 0.00353205	
0 	 0 	 0 	 0 	 0 	 0.00359956	
0 	 0 	 0 	 0 	 0 	 0.00356638	
0 	 0 	 0 	 0 	 0 	 0.00358134	
0 	 0 	 0 	 0 	 0 	 0.00355969	
0 	 0 	 0 	 0 	 0 	 0.00355342	
0 	 0 	 0 	 0 	 0 	 0.00354832	
0 	 0 	 0 	 0 	 0 	 0.0035539	
0 	 0 	 0 	 0 	 0 	 0.00355031	
0 	 0 	 0 	 0 	 0 	 0.00350777	
0 	 0 	 0 	 0 	 0 	 0.00350455	
0 	 0 	 0 	 0 	 0 	 0.00356552	
0 	 0 	 0 	 0 	 0 	 0.00361662	
0 	 0 	 0 	 0 	 0 	 0.00358669	
0 	 0 	 0 	 0 	 0 	 0.00360554	
0 	 0 	 0 	 0 	 0 	 0.00358786	
0 	 0 	 0 	 0 	 0 	 0.00359057	
0 	 0 	 0 	 0 	 0 	 0.00356879	
0 	 0 	 0 	 0 	 0 	 0.00353946	
0 	 0 	 0 	 0 	 0 	 0.00405159	
0 	 0 	 0 	 0 	 0 	 0.00343619	
0 	 0 	 0 	 0 	 0 	 0.00349534	
0 	 0 	 0 	 0 	 0 	 0.0031427	
0 	 0 	 0 	 0 	 0 	 0.00328046	
0 	 0 	 0 	 0 	 0 	 0.00338353	
0 	 0 	 0 	 0 	 0 	 0.00340358	
0 	 0 	 0 	 0 	 0 	 0.00339534	
0 	 0 	 0 	 0 	 0 	 0.00340869	
0 	 0 	 0 	 0 	 0 	 0.00344346	
0 	 0 	 0 	 0 	 0 	 0.00343522	
0 	 0 	 0 	 0 	 0 	 0.00345373	
0 	 0 	 0 	 0 	 0 	 0.00347537	
0 	 0 	 0 	 0 	 0 	 0.00345136	
0 	 0 	 0 	 0 	 0 	 0.00343378	
0 	 0 	 0 	 0 	 0 	 0.00344048	
0 	 0 	 0 	 0 	 0 	 0.00343948	
0 	 0 	 0 	 0 	 0 	 0.00343573	
0 	 0 	 0 	 0 	 0 	 0.00346765	
0 	 0 	 0 	 0 	 0 	 0.00344207	
0 	 0 	 0 	 0 	 0 	 0.0034627	
0 	 0 	 0 	 0 	 0 	 0.0034916	
0 	 0 	 0 	 0 	 0 	 0.00345668	
0 	 0 	 0 	 0 	 0 	 0.00347739	
0 	 0 	 0 	 0 	 0 	 0.00342464	
0 	 0 	 0 	 0 	 0 	 0.00344592	
0 	 0 	 0 	 0 	 0 	 0.00344692	
0 	 0 	 0 	 0 	 0 	 0.00304989	
0 	 0 	 0 	 0 	 0 	 0.00301655	
0 	 0 	 0 	 0 	 0 	 0.00300542	
0 	 0 	 0 	 0 	 0 	 0.00300593	
0 	 0 	 0 	 0 	 0 	 0.00301323	
0 	 0 	 0 	 0 	 0 	 0.00300901	
0 	 0 	 0 	 0 	 0 	 0.0029592	
0 	 0 	 0 	 0 	 0 	 0.00300844	
0 	 0 	 0 	 0 	 0 	 0.00301739	
0 	 0 	 0 	 0 	 0 	 0.00298545	
0 	 0 	 0 	 0 	 0 	 0.00293295	
0 	 0 	 0 	 0 	 0 	 0.00327655	
0 	 0 	 0 	 0 	 0 	 0.00294459	
0 	 0 	 0 	 0 	 0 	 0.00311578	
0 	 0 	 0 	 0 	 0 	 0.00305461	
0 	 0 	 0 	 0 	 0 	 0.00306001	
0 	 0 	 0 	 0 	 0 	 0.00300196	
0 	 0 	 0 	 0 	 0 	 0.00304963	
0 	 0 	 0 	 0 	 0 	 0.00303039	
0 	 0 	 0 	 0 	 0 	 0.00305486	
0 	 0 	 0 	 0 	 0 	 0.00302837	
0 	 0 	 0 	 0 	 0 	 0.00296672	
0 	 0 	 0 	 0 	 0 	 0.00305416	
0 	 0 	 0 	 0 	 0 	 0.00307271	
0 	 0 	 0 	 0 	 0 	 0.00310219	
0 	 0 	 0 	 0 	 0 	 0.00264839	
0 	 0 	 0 	 0 	 0 	 0.00252437	
0 	 0 	 0 	 0 	 0 	 0.00269243	
0 	 0 	 0 	 0 	 0 	 0.00257907	
0 	 0 	 0 	 0 	 0 	 0.00253128	
0 	 0 	 0 	 0 	 0 	 0.00257236	
0 	 0 	 0 	 0 	 0 	 0.00261219	
0 	 0 	 0 	 0 	 0 	 0.00260813	
0 	 0 	 0 	 0 	 0 	 0.00263061	
0 	 0 	 0 	 0 	 0 	 0.00262594	
0 	 0 	 0 	 0 	 0 	 0.00261835	
0 	 0 	 0 	 0 	 0 	 0.00262164	
0 	 0 	 0 	 0 	 0 	 0.00260908	
0 	 0 	 0 	 0 	 0 	 0.00259521	
0 	 0 	 0 	 0 	 0 	 0.00256742	
0 	 0 	 0 	 0 	 0 	 0.00258104	
0 	 0 	 0 	 0 	 0 	 0.00259203	
0 	 0 	 0 	 0 	 0 	 0.00267022	
0 	 0 	 0 	 0 	 0 	 0.00262715	
0 	 0 	 0 	 0 	 0 	 0.00263674	
0 	 0 	 0 	 0 	 0 	 0.0026303	
0 	 0 	 0 	 0 	 0 	 0.00262165	
0 	 0 	 0 	 0 	 0 	 0.00261239	
0 	 0 	 0 	 0 	 0 	 0.00261179	
0 	 0 	 0 	 0 	 0 	 0.00261041	
0 	 0 	 0 	 0 	 0 	 0.0021957	
0 	 0 	 0 	 0 	 0 	 0.00207768	
0 	 0 	 0 	 0 	 0 	 0.00192256	
0 	 0 	 0 	 0 	 0 	 0.00203912	
0 	 0 	 0 	 0 	 0 	 0.00220705	
0 	 0 	 0 	 0 	 0 	 0.00218091	
0 	 0 	 0 	 0 	 0 	 0.00216138	
0 	 0 	 0 	 0 	 0 	 0.00214558	
0 	 0 	 0 	 0 	 0 	 0.002189	
0 	 0 	 0 	 0 	 0 	 0.00215583	
0 	 0 	 0 	 0 	 0 	 0.00208009	
0 	 0 	 0 	 0 	 0 	 0.00207072	
0 	 0 	 0 	 0 	 0 	 0.00214772	
0 	 0 	 0 	 0 	 0 	 0.002143	
0 	 0 	 0 	 0 	 0 	 0.00206529	
0 	 0 	 0 	 0 	 0 	 0.0019783	
0 	 0 	 0 	 0 	 0 	 0.00192255	
0 	 0 	 0 	 0 	 0 	 0.0020078	
0 	 0 	 0 	 0 	 0 	 0.00224801	
0 	 0 	 0 	 0 	 0 	 0.00224809	
0 	 0 	 0 	 0 	 0 	 0.0021305	
0 	 0 	 0 	 0 	 0 	 0.00201602	
0 	 0 	 0 	 0 	 0 	 0.00211581	
0 	 0 	 0 	 0 	 0 	 0.0021474	
0 	 0 	 0 	 0 	 0 	 0.00230366	
0 	 0 	 0 	 0 	 0 	 0.00163517	
0 	 0 	 0 	 0 	 0 	 0.00165018	
0 	 0 	 0 	 0 	 0 	 0.0016573	
0 	 0 	 0 	 0 	 0 	 0.00165852	
0 	 0 	 0 	 0 	 0 	 0.00163972	
0 	 0 	 0 	 0 	 0 	 0.00163002	
0 	 0 	 0 	 0 	 0 	 0.00162367	
0 	 0 	 0 	 0 	 0 	 0.00163286	
0 	 0 	 0 	 0 	 0 	 0.00164087	
0 	 0 	 0 	 0 	 0 	 0.00166495	
0 	 0 	 0 	 0 	 0 	 0.00165856	
0 	 0 	 0 	 0 	 0 	 0.00167304	
0 	 0 	 0 	 0 	 0 	 0.00168884	
0 	 0 	 0 	 0 	 0 	 0.00168345	
0 	 0 	 0 	 0 	 0 	 0.00167277	
0 	 0 	 0 	 0 	 0 	 0.00173545	
0 	 0 	 0 	 0 	 0 	 0.00162079	
0 	 0 	 0 	 0 	 0 	 0.0016733	
0 	 0 	 0 	 0 	 0 	 0.00166711	
0 	 0 	 0 	 0 	 0 	 0.00169875	
0 	 0 	 0 	 0 	 0 	 0.00173021	
0 	 0 	 0 	 0 	 0 	 0.00176134	
0 	 0 	 0 	 0 	 0 	 0.0017509	
0 	 0 	 0 	 0 	 0 	 0.00172806	
0 	 0 	 0 	 0 	 0 	 0.00171532	
0 	 0 	 0 	 0 	 0 	 0.00178134	
0 	 0 	 0 	 0 	 0 	 0.00190913	
0 	 0 	 0 	 0 	 0 	 0.00186138	
0 	 0 	 0 	 0 	 0 	 0.00178828	
0 	 0 	 0 	 0 	 0 	 0.00180507	
0 	 0 	 0 	 0 	 0 	 0.00176134	
0 	 0 	 0 	 0 	 0 	 0.00174508	
0 	 0 	 0 	 0 	 0 	 0.00175883	
0 	 0 	 0 	 0 	 0 	 0.0017348	
0 	 0 	 0 	 0 	 0 	 0.00172243	
0 	 0 	 0 	 0 	 0 	 0.00171921	
0 	 0 	 0 	 0 	 0 	 0.00169916	
0 	 0 	 0 	 0 	 0 	 0.00173418	
0 	 0 	 0 	 0 	 0 	 0.0017536	
0 	 0 	 0 	 0 	 0 	 0.00179134	
0 	 0 	 0 	 0 	 0 	 0.00178082	
0 	 0 	 0 	 0 	 0 	 0.00177492	
0 	 0 	 0 	 0 	 0 	 0.00176303	
0 	 0 	 0 	 0 	 0 	 0.00171938	
0 	 0 	 0 	 0 	 0 	 0.00170622	
0 	 0 	 0 	 0 	 0 	 0.00173011	
0 	 0 	 0 	 0 	 0 	 0.00171415	
0 	 0 	 0 	 0 	 0 	 0.00173245	
0 	 0 	 0 	 0 	 0 	 0.00177669	
0 	 0 	 0 	 0 	 0 	 0.00177639	
0 	 0 	 0 	 0 	 0 	 0.00203911	
0 	 0 	 0 	 0 	 0 	 0.00212407	
0 	 0 	 0 	 0 	 0 	 0.00217752	
0 	 0 	 0 	 0 	 0 	 0.00186329	
0 	 0 	 0 	 0 	 0 	 0.00169935	
0 	 0 	 0 	 0 	 0 	 0.00172059	
0 	 0 	 0 	 0 	 0 	 0.00170463	
0 	 0 	 0 	 0 	 0 	 0.00171036	
0 	 0 	 0 	 0 	 0 	 0.00169322	
0 	 0 	 0 	 0 	 0 	 0.00171764	
0 	 0 	 0 	 0 	 0 	 0.00173968	
0 	 0 	 0 	 0 	 0 	 0.00178773	
0 	 0 	 0 	 0 	 0 	 0.00176862	
0 	 0 	 0 	 0 	 0 	 0.00229324	
0 	 0 	 0 	 0 	 0 	 0.00240379	
0 	 0 	 0 	 0 	 0 	 0.00236394	
0 	 0 	 0 	 0 	 0 	 0.00202062	
0 	 0 	 0 	 0 	 0 	 0.00224725	
0 	 0 	 0 	 0 	 0 	 0.00173094	
0 	 0 	 0 	 0 	 0 	 0.00174332	
0 	 0 	 0 	 0 	 0 	 0.00173476	
0 	 0 	 0 	 0 	 0 	 0.00172761	
0 	 0 	 0 	 0 	 0 	 0.00174454	
0 	 0 	 0 	 0 	 0 	 0.00172187	
0 	 0 	 0 	 0 	 0 	 0.00170471	
0 	 0 	 0 	 0 	 0 	 0.0019166	
0 	 0 	 0 	 0 	 0 	 0.00225668	
0 	 0 	 0 	 0 	 0 	 0.00251622	
0 	 0 	 0 	 0 	 0 	 0.00252155	
0 	 0 	 0 	 0 	 0 	 0.00252315	
0 	 0 	 0 	 0 	 0 	 0.00252403	
0 	 0 	 0 	 0 	 0 	 0.00254081	
